,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,basement,sqft_living15,sqft_lot15,age_at_selling,log_price,renovated,zip_mean_price
20955,2,2,2780,275033,0,0,0,1,5,2780,0,1680,16340,9,13.764217263576723,0,1
20956,3,2,3540,5500,1,0,0,1,4,3540,0,3540,5500,0,13.69784126583885,0,2
20957,2,2,1580,1321,1,0,1,1,3,1080,1,1530,1357,1,13.465953081794405,0,2
20958,2,2,1700,2250,1,0,0,1,2,1700,0,1520,4500,0,12.498742259492994,0,0
20959,2,2,1600,3573,1,0,0,1,2,1600,0,1500,11089,1,12.629541378077914,0,1
20960,1,1,1410,1005,0,0,0,1,4,900,1,1440,1188,3,12.89896979483491,0,2
20961,2,1,1580,1228,2,0,0,1,3,1580,0,1580,3605,0,13.112313041550827,0,2
20962,2,3,3940,11632,1,0,0,1,5,3940,0,2015,11632,0,13.66157352198021,0,1
20963,4,2,4450,9600,1,0,0,1,4,3650,1,4000,9750,0,13.648215535186942,0,1
20964,3,2,2009,5000,1,0,0,1,3,2009,0,2009,5182,0,12.622180913736818,0,1
20965,5,4,2732,7655,1,0,0,1,2,2732,0,3078,69993,5,12.745485726148077,0,0
20966,2,2,2090,4590,1,0,0,1,2,2090,0,2190,4060,9,12.611537753638338,0,1
20967,1,2,980,1013,2,0,0,1,3,980,0,980,1023,6,12.721587258782296,0,2
20968,4,3,2815,5619,1,0,0,1,4,2815,0,2583,5295,3,13.076319438902923,0,1
20969,3,2,3170,8523,1,0,0,1,4,3170,0,3230,8523,6,13.617059619240436,0,3
20970,4,3,3030,7410,1,0,0,1,3,2150,1,2020,7410,0,13.270783382522602,0,1
20971,1,2,1280,940,1,0,0,1,3,1060,1,1290,2900,8,12.765688433465597,0,2
20972,2,2,2030,1160,2,0,0,1,4,1970,1,1950,1160,8,13.721199878493033,0,3
20973,2,2,2490,4540,1,0,0,1,3,2490,0,2640,3844,2,12.933621252807452,0,1
20974,2,2,3030,4500,1,0,0,1,3,3030,0,3030,4501,6,13.17115354157376,0,1
20975,1,2,1470,690,2,0,1,1,3,1470,0,1480,1284,7,13.38472764187182,0,2
20976,2,2,1620,997,1,0,0,1,3,1540,1,1620,1068,2,13.017002861746503,0,2
20977,3,2,5520,8313,1,0,1,1,4,3570,1,3770,8278,6,14.054527458434775,0,3
20978,2,3,3200,10344,1,0,0,1,5,3200,0,2550,20152,8,13.457406021215947,0,1
20979,3,2,2580,3943,1,0,0,1,3,2580,0,1700,5772,1,13.709038313453757,0,3
20980,3,2,2050,4000,1,0,0,1,3,2050,0,2050,4000,0,12.775638764318764,0,0
20981,2,2,2430,5867,1,0,0,1,2,2430,0,2620,5866,3,13.091904169919621,0,2
20982,3,3,3060,3898,1,0,0,1,5,2300,1,2920,3448,0,13.570760252896006,0,2
20983,1,1,1540,9714,1,0,0,1,3,1540,0,1840,8179,7,13.178743710840436,0,2
20984,2,3,1310,1072,1,0,0,1,3,1060,1,1160,1266,7,13.151339485640847,0,2
20985,2,2,1800,3168,1,0,0,1,3,1800,0,1800,3393,0,12.922242752847655,0,2
20986,2,2,2370,4200,1,0,0,1,3,2370,0,2370,4370,1,12.870300669231842,0,1
20987,2,2,1445,1512,1,0,0,1,2,1300,1,1445,1082,11,12.936033799212835,0,2
20988,2,2,1450,1619,1,0,0,1,3,1140,1,1580,3472,9,13.164464553422965,0,2
20989,2,2,1740,1236,2,0,1,1,3,1740,0,1740,1280,6,13.270783382522602,0,2
20990,3,2,3560,5265,2,0,0,1,3,3560,0,3220,4892,0,13.69058885252855,0,2
20991,2,2,2130,1400,1,0,0,1,4,1080,1,1880,3132,5,13.17115354157376,0,1
20992,4,2,2980,4502,1,0,0,1,4,2980,0,2850,4501,7,13.151922179645874,0,1
20993,2,2,2840,7201,1,0,0,1,4,2840,0,2540,5260,0,13.286877315548319,0,2
20994,3,2,3420,6845,1,0,0,1,4,3420,0,2800,5715,6,13.53777881636566,0,2
20995,2,2,1660,4083,1,0,0,1,2,1660,0,1800,4087,1,12.556729517143344,0,1
20996,1,2,1150,711,1,0,0,1,2,1150,0,1150,748,2,12.732279371334467,0,2
20997,2,2,1410,1287,1,0,0,1,2,1290,0,1490,1435,9,12.84660987581782,0,2
20998,2,1,1420,1369,1,0,0,1,4,1340,1,1540,2168,7,13.217673557208654,0,3
20999,2,2,1860,5025,1,0,0,1,3,1860,0,2000,5550,4,12.594391594803367,0,1
21000,1,1,1340,1210,1,0,0,1,3,1120,1,1340,1213,6,12.751299696013497,0,2
21001,1,1,1530,1012,1,0,0,1,3,1200,1,1530,1425,10,13.017002861746503,0,2
21002,2,2,1509,1114,2,0,0,1,3,1509,0,1509,2431,1,12.948009990259552,0,1
21003,2,2,2350,3798,1,0,0,1,3,2350,0,2020,3532,2,13.514405465180353,0,2
21004,1,1,1010,825,2,0,0,1,2,1010,0,1128,1080,8,12.56374708980199,0,1
21005,4,3,4495,10079,1,0,0,1,4,3580,1,4495,10079,2,13.676248490630767,0,1
21006,2,2,1580,991,2,0,0,1,4,1580,0,1610,1297,5,13.496681756515656,0,3
21007,3,2,2750,7965,1,0,0,1,4,2750,0,2750,6000,3,12.886641043883259,0,1
21008,3,2,1890,3615,1,0,0,1,2,1890,0,1630,3280,9,13.190022025878143,0,2
21009,2,2,1320,963,1,0,0,1,2,1040,1,1300,1285,7,12.449018824140563,0,1
21010,3,2,2150,3721,1,0,0,1,3,2150,0,2150,3721,8,12.468436909997665,0,0
21011,3,2,3340,8384,1,0,0,1,4,3340,0,1560,9429,0,13.604789526648622,0,2
21012,2,2,1850,3400,1,0,0,1,2,1850,0,1850,3400,4,12.793253571453919,0,2
21013,1,2,1950,2162,1,0,0,1,4,1500,1,1800,2457,3,13.122363377404328,0,1
21014,4,3,4240,9588,1,0,0,1,4,4240,0,4080,8425,0,13.864300722133706,0,2
21015,3,3,2700,2868,1,0,0,1,5,1920,1,1430,3858,9,13.604789526648622,0,1
21016,4,3,3040,6000,1,0,0,1,3,2280,1,3070,5558,4,13.312983737012978,0,2
21017,3,2,2460,7930,1,0,0,1,3,2460,0,1850,9000,10,13.500799813124575,0,3
21018,3,2,2110,3825,1,0,0,1,2,2110,0,1950,3825,2,12.697715449879391,0,1
21019,1,0,780,1133,1,0,0,1,2,780,0,1130,1270,5,12.821258284620408,0,2
21020,4,3,2640,6895,1,0,0,1,2,2640,0,2640,5267,13,13.036805489042683,0,2
21021,4,3,5190,14600,1,0,1,1,5,5190,0,3840,19250,1,14.880221294956703,0,3
21022,3,2,2420,8404,1,0,0,1,3,2420,0,2440,4822,1,12.80765263256463,0,1
21023,3,2,1987,6000,1,0,0,1,2,1987,0,1880,9589,3,12.449018824140563,0,0
21024,0,0,720,3166,0,0,0,1,1,720,0,1140,6250,94,12.834681304952548,0,2
21025,1,1,1130,912,1,0,0,1,3,1000,1,1500,1474,8,12.834681304952548,0,2
21026,3,2,2810,4500,1,0,0,1,4,2810,0,2980,5046,0,13.158463843029052,0,1
21027,2,3,1500,1442,1,0,0,1,3,1150,1,1500,1533,7,12.75419405403986,0,1
21028,3,1,1390,745,2,0,0,1,2,1390,0,1390,942,7,12.618377641514309,0,2
21029,3,2,2500,4945,1,0,0,1,4,2500,0,2760,6000,1,13.262125319779487,0,2
21030,3,3,3906,9674,1,0,1,1,4,3906,0,2673,6500,0,13.217582643985264,0,0
21031,4,5,7120,40806,1,0,1,1,6,5480,1,3440,36859,8,13.710150042306449,0,3
21032,2,2,1470,1256,1,0,0,1,3,930,1,1510,1797,8,12.892950213076524,0,2
21033,4,3,3230,7560,1,0,0,1,5,3230,0,3230,8580,7,13.892471599100402,0,2
21034,2,2,2700,5764,1,0,0,1,4,2700,0,3270,14700,1,13.561778924882042,0,3
21035,3,2,4073,17334,1,0,0,1,3,4073,0,1780,9625,7,13.142166004700508,0,0
21036,3,2,3361,5038,1,0,0,1,4,3361,0,2316,4105,0,13.063197066735112,0,1
21037,3,2,1610,3560,1,0,0,1,2,1610,0,1760,3692,4,12.570715759118084,0,1
21038,3,3,3830,7150,1,0,0,1,4,3830,0,3640,6055,0,13.805450121049656,0,2
21039,2,3,1470,1235,1,0,0,1,2,1180,1,1470,1243,6,12.611537753638338,0,1
21040,4,2,3190,7081,0,0,1,1,4,1890,1,2270,7623,1,13.40746712884131,0,1
21041,3,3,3250,5478,1,0,0,1,4,3250,0,3250,5482,0,13.45767494070479,0,2
21042,2,2,1490,4539,1,0,0,1,2,1490,0,1750,4667,6,12.873902018105829,0,1
21043,4,2,2900,5155,1,0,0,1,3,2900,0,2900,6176,7,13.415032991367148,0,3
21044,3,2,2540,5001,1,0,0,1,4,2540,0,2360,6834,9,13.096019402064726,0,1
21045,4,2,3360,12080,1,0,0,1,4,3360,0,3360,9724,0,13.55413930030229,0,1
21046,1,1,860,1277,1,0,0,1,2,860,0,1280,1265,7,12.68215153296633,0,2
21047,3,2,3020,6068,1,0,0,1,4,3020,0,3240,5757,9,13.326935543133104,0,2
21048,2,2,1330,1200,2,0,0,1,2,1330,0,1330,1206,12,12.611537753638338,0,1
21049,3,2,2578,4554,1,0,0,1,4,2578,0,2647,4554,0,12.901592010235175,0,1
21050,3,2,2640,4725,1,0,0,1,3,2640,0,2370,4725,0,12.87266278904011,0,1
21051,2,1,1260,1133,1,0,0,1,2,810,1,1260,1172,3,12.449018824140563,0,1
21052,2,2,1990,1891,2,0,0,1,4,1990,0,1990,3600,3,13.892471599100402,0,3
21053,4,3,3340,4900,1,0,1,1,4,2500,1,3220,5200,0,13.365858424966437,0,2
21054,3,2,2840,6284,1,0,0,1,4,2840,0,2790,7168,1,13.363315412168129,0,1
21055,2,2,1530,1131,2,0,0,1,3,1530,0,1530,1445,5,12.834681304952548,0,2
21056,2,2,1780,1487,2,0,0,1,3,1600,1,1780,1300,8,13.281927947075667,0,2
21057,3,2,2340,6973,1,0,0,1,3,1930,1,2950,6908,10,13.206704525838079,0,2
21058,3,2,2390,5021,1,0,0,1,2,2390,0,2520,5333,12,12.959844447906553,0,2
21059,3,2,2090,3777,1,0,0,1,3,2090,0,2160,3993,3,12.834547962729536,0,1
21060,2,0,1140,8400,0,0,0,2,2,1140,0,1400,9000,55,12.593271944831445,0,1
21061,2,2,1960,1477,1,0,0,1,2,1670,1,1980,1467,2,12.611537753638338,0,1
21062,4,3,2738,6031,1,0,0,1,3,2738,0,2738,5201,0,12.889043219638559,0,0
21063,3,2,3691,11088,1,0,1,1,3,3691,0,3190,11270,1,13.592367006650065,0,2
21064,2,2,2340,5171,1,0,0,1,3,2340,0,2790,5684,1,12.994507278363448,0,1
21065,3,3,2510,3763,1,0,0,1,3,1990,1,2560,3820,1,13.42984807715229,0,2
21066,5,2,2800,4213,1,0,0,1,3,2800,0,1440,3960,17,13.426592784431616,0,2
21067,2,2,1650,4777,1,0,0,1,3,1650,0,1800,3331,2,12.959726793926773,0,2
21068,1,2,1061,2884,1,0,0,1,2,1061,0,1481,2887,2,12.319356686983513,0,0
21069,3,2,3402,14355,1,0,0,1,5,2846,1,3402,8487,1,13.11835535600679,0,0
21070,3,2,2542,6120,1,0,0,1,3,2542,0,2419,8984,0,12.793720411897448,0,0
21071,2,2,3150,151588,1,0,0,1,4,3150,0,2410,208652,7,13.487006490992238,0,2
21072,3,2,3010,9000,1,0,0,1,3,3010,0,3250,5531,6,13.180632285528304,0,1
21073,2,2,1660,4898,1,0,0,1,2,1660,0,1810,4462,3,12.594730635321957,0,1
21074,2,2,1770,5000,1,0,0,1,2,1770,0,2230,5200,5,12.450977688625896,0,1
21075,2,2,1960,1168,1,0,0,1,4,1600,1,2080,1423,7,13.228523573232719,0,2
21076,3,2,1889,6000,1,0,0,1,2,1889,0,1990,6350,2,12.535196520381616,0,0
21077,3,2,3040,6000,1,0,0,1,4,3040,0,2640,6000,8,12.973863369085885,0,1
21078,3,2,3420,6787,1,0,0,1,4,3420,0,3450,6137,4,13.567049198665774,0,2
21079,2,3,1720,936,1,0,0,1,3,1030,1,1720,1527,10,13.383187995686226,0,3
21080,2,2,1740,3043,1,0,0,1,2,1740,0,1920,2869,2,13.010313873595706,0,1
21081,3,2,2450,4247,1,0,0,1,3,2450,0,2970,4685,1,13.476111241621927,0,2
21082,2,1,1190,785,1,0,0,1,3,920,1,2820,5626,0,12.532278072652707,0,2
21083,3,2,3753,7204,1,0,0,1,5,3336,1,3494,9375,6,12.802158113246987,0,0
21084,4,3,3440,6037,1,0,0,1,4,3440,0,3270,6037,1,13.303003521415745,0,1
21085,2,2,2160,1250,2,0,0,1,3,1830,1,1870,2825,4,13.279367126213993,0,3
21086,3,2,3820,8850,1,0,0,1,5,3820,0,2330,12000,0,14.054527458434775,0,3
21087,1,1,1120,1039,1,0,0,1,2,840,1,1130,5400,8,12.850423411901156,0,2
21088,3,2,2250,3916,1,0,0,1,3,2250,0,2156,3920,0,12.71736815888076,0,0
21089,2,3,1540,1487,1,0,0,1,3,1540,0,1620,1104,3,13.16158409055761,0,2
21090,1,2,1240,705,1,0,0,1,2,1150,1,1240,750,5,12.66032791780777,0,2
21091,1,1,1160,1118,1,0,0,1,3,1020,1,1210,1118,8,13.096019402064726,0,2
21092,4,3,2760,3865,1,0,0,1,3,2760,0,2590,4587,1,12.959726793926773,0,1
21093,2,2,1580,1487,2,0,0,1,4,1580,0,1600,1525,2,13.203574632829152,0,3
21094,2,3,1480,1192,1,0,0,1,3,1180,1,1330,1094,1,12.676076274775909,0,1
21095,3,3,3740,11467,1,0,0,1,5,3740,0,2510,27520,0,13.946538820370678,0,2
21096,3,2,1950,5000,1,0,0,1,3,1950,0,2710,5000,2,12.959844447906553,0,2
21097,2,2,1530,1568,2,0,0,1,3,1530,0,1460,1224,2,13.070964814318328,0,2
21098,2,2,1820,4200,1,0,0,1,3,1820,0,2370,4200,0,12.636669294275944,0,1
21099,2,2,2760,6187,1,0,0,1,5,2760,0,2760,6600,0,13.634633557296535,0,3
21100,4,2,3010,5398,1,0,0,1,4,3010,0,3360,5407,0,13.55413930030229,0,2
21101,4,3,3860,9387,1,0,1,1,4,3860,0,3860,8979,9,13.618126123493274,0,2
21102,3,2,2490,6537,1,0,0,1,3,2490,0,2520,5848,2,13.297156667777491,0,2
21103,3,2,3236,9608,1,0,0,1,5,3236,0,3236,9660,9,13.017002861746503,0,0
21104,3,2,2830,14538,1,0,0,1,3,2830,0,2270,6939,12,13.45166712454693,0,2
21105,2,1,1451,7159,0,0,0,1,2,1451,0,2303,6126,5,12.611537753638338,0,1
21106,4,3,2910,5027,1,0,0,1,3,2040,0,2910,5027,1,13.151922179645874,0,1
21107,2,2,1280,1845,2,0,0,1,3,1280,0,1450,1889,5,13.208541073645382,0,3
21108,2,2,1110,979,1,0,0,1,2,960,1,1170,1400,7,12.80765263256463,0,2
21109,3,2,2840,8800,1,0,0,1,4,2840,0,1840,7700,6,13.484920984501217,0,3
21110,2,1,1410,2052,1,0,0,1,3,1410,0,1410,1988,1,12.541830341213517,0,1
21111,3,2,3250,13360,1,0,0,1,4,3250,0,2612,14448,0,13.095896191189158,0,0
21112,3,2,3030,6625,1,0,0,1,3,3030,0,3030,9620,3,13.17115354157376,0,1
21113,3,2,1983,6002,1,0,0,1,4,1983,0,2502,4750,2,12.751299696013497,0,1
21114,2,3,2440,2812,1,0,0,1,3,1710,1,2440,2836,9,13.32612021491835,0,2
21115,2,2,2313,5700,1,0,0,1,4,2313,0,2323,5701,3,12.821258284620408,0,0
21116,2,2,1260,2556,1,0,0,1,2,1260,0,1630,2844,9,13.015891132893811,0,2
21117,2,2,2000,3837,1,0,0,1,3,2000,0,2210,4075,4,13.151922179645874,0,2
21118,1,1,1150,698,1,0,0,1,2,1150,0,1150,757,2,12.754483029623435,0,2
21119,3,2,2820,6666,1,0,0,1,4,2820,0,1880,7200,7,12.895462777212407,0,1
21120,1,1,1160,2500,1,0,0,1,2,1160,0,970,7500,6,12.644327576461329,0,1
21121,2,2,1481,2820,1,0,0,1,2,1481,0,1481,2889,3,12.429216196844383,0,0
21122,4,3,4390,6220,1,0,1,1,4,3170,1,2740,6448,1,14.446782334806132,0,2
21123,1,1,1570,1207,2,0,0,1,4,1570,0,1570,1206,7,13.45166712454693,0,3
21124,3,2,3410,6541,1,0,1,1,4,2680,1,2300,6345,7,13.901688254205327,0,1
21125,4,3,3480,6507,1,0,0,1,4,3480,0,3360,5398,0,13.669706448405869,0,2
21126,3,3,3430,9870,1,0,0,1,4,3430,0,3360,9724,0,13.527821818823604,0,1
21127,4,2,2880,8364,1,0,0,1,4,2880,0,3010,8296,8,13.17115354157376,0,1
21128,2,2,2990,9413,1,0,0,1,5,2990,0,1940,9600,8,13.3999193535571,0,1
21129,4,4,4490,10279,1,0,0,1,5,3930,1,2490,10279,1,14.403297222866392,0,3
21130,4,3,4100,8120,1,0,0,1,4,4100,0,4100,7625,3,13.764217263576723,0,2
21131,3,2,3870,10046,1,0,0,1,5,3870,0,3560,10046,9,14.151982794585487,0,3
21132,1,1,800,2119,1,0,0,1,2,800,0,1020,4800,6,12.487673766415952,0,1
21133,2,2,1620,1057,2,0,0,1,3,1540,1,1390,942,6,13.017002861746503,0,2
21134,3,2,2910,4356,2,0,0,1,3,2910,0,2840,4181,5,13.726679344257658,0,2
21135,3,3,3530,8589,1,0,0,1,5,3530,0,2470,9019,7,13.777808690780263,0,3
21136,3,2,2701,5821,1,0,0,1,2,2701,0,2566,5843,1,12.506177237980511,0,1
21137,1,2,1380,889,1,0,0,1,2,1140,1,1580,1397,2,12.591335046320818,0,1
21138,2,2,2050,4185,1,0,0,1,4,2050,0,1150,5000,3,13.458835614025542,0,2
21139,2,3,3370,8252,1,0,0,1,5,3370,0,3710,8252,1,13.883169206438088,0,3
21140,2,2,2040,2500,1,0,0,1,2,1470,1,1410,2500,7,13.112111000939978,0,1
21141,2,2,1610,3600,1,0,0,1,3,1610,0,2210,3600,4,12.936033799212835,0,2
21142,2,2,2680,5539,1,0,0,1,3,2680,0,2990,6037,1,13.038960029098545,0,1
21143,3,3,3560,6562,1,0,0,1,5,3560,0,3710,6562,0,13.691069154493656,0,3
21144,3,3,3880,8244,1,0,0,1,5,3060,1,3180,10947,7,13.337474757021274,0,1
21145,2,1,1824,7120,0,0,0,1,4,1824,0,2409,6264,5,12.83707842955227,0,0
21146,2,2,2220,2873,1,0,0,1,5,2010,1,2290,3213,2,13.390862630439337,0,2
21147,3,3,4140,11007,1,0,0,1,5,4140,0,2150,9663,2,14.425276129585168,0,3
21148,2,2,1322,6006,1,0,0,1,2,1322,0,1440,6796,5,12.2783933071098,0,0
21149,2,2,1909,1300,2,0,0,1,3,1766,1,1780,1248,8,13.35426843438711,0,2
21150,3,3,3460,7702,1,0,0,1,5,3460,0,3380,7464,4,13.658856747918897,0,3
21151,3,2,1954,5075,1,0,0,1,3,1954,0,1934,5000,8,12.368382803236635,0,0
21152,4,2,3000,7912,0,0,0,1,4,1610,1,2700,7205,7,13.554145793829866,0,3
21153,3,2,2650,6884,1,0,0,1,3,2650,0,2520,5866,2,13.507612172660242,0,2
21154,3,2,2580,3436,1,0,0,1,3,2580,0,1780,5772,2,13.687677186454389,0,3
21155,3,2,2650,4924,1,0,0,1,3,2650,0,2380,4733,4,13.17115354157376,0,1
21156,3,3,3390,3960,1,0,0,1,5,3390,0,2990,3400,6,13.560618308335483,0,2
21157,2,1,1470,873,2,0,0,1,5,1470,0,1410,967,6,13.440111405027261,0,3
21158,2,2,1910,5125,1,0,0,1,4,1910,0,1910,3215,8,13.404530269168,0,2
21159,3,2,3030,7187,1,0,0,1,4,3030,0,3030,7187,10,13.610943392223,0,3
21160,3,3,2930,25020,1,0,0,1,4,2930,0,2400,32374,2,13.864300722133706,0,2
21161,2,2,1650,2787,1,0,0,1,3,1650,0,1760,2787,1,12.978931709816678,0,2
21162,3,2,2870,5118,1,0,0,1,4,2870,0,2940,4800,8,13.493926933836812,0,2
21163,2,2,1608,4800,1,0,0,1,3,1608,0,2009,4800,2,12.54236629477704,0,1
21164,1,2,1620,3795,1,0,0,1,2,1620,0,1620,6000,1,12.51417112746354,0,2
21165,2,2,1350,1186,1,0,0,1,3,1120,1,1500,1605,7,13.057291380660613,0,2
21166,2,2,1950,3600,1,0,0,1,2,1950,0,1870,4184,4,12.604848765487542,0,1
21167,5,4,3390,7200,1,0,0,1,3,2440,1,2040,7214,8,12.62313688948169,0,1
21168,2,1,1300,1237,1,0,0,1,2,1060,1,1350,942,7,12.637855061955712,0,2
21169,2,2,2230,1407,1,0,0,1,3,1850,1,2230,1407,1,13.37979240668509,0,2
21170,3,2,1880,3853,1,0,0,1,3,1880,0,1890,3078,5,13.181009572837063,0,2
21171,4,2,3370,5092,1,0,0,1,2,3370,0,2910,5092,8,12.911642346088676,0,1
21172,1,2,1320,1395,1,0,0,1,3,990,1,1550,1519,0,13.178743710840436,0,2
21173,2,2,2920,9096,1,0,0,1,4,2920,0,2930,7995,1,13.423800415088445,0,1
21174,2,3,1550,1280,1,0,0,1,4,1220,1,1550,1579,2,13.253391639810733,0,3
21175,3,2,2301,6452,1,0,0,1,4,2301,0,2650,6054,4,12.836013750186327,0,0
21176,2,3,1710,1960,1,0,0,1,3,1360,1,1420,955,10,13.005829561148378,0,2
21177,3,3,2890,4164,1,0,0,1,4,2240,1,2354,3207,2,13.9108207377686,0,3
21178,2,2,2100,5060,1,0,0,1,2,2100,0,1520,2468,8,13.075271769870477,0,1
21179,2,2,2240,3360,1,0,0,1,3,2100,1,1790,5873,0,13.017002861746503,0,1
21180,2,2,1460,1200,2,0,0,1,3,1460,0,1460,1245,9,12.964551001744079,0,2
21181,2,1,1370,1990,2,0,0,1,4,1370,0,1730,1990,1,13.487006490992238,0,3
21182,2,3,3760,5634,1,1,1,1,5,2830,1,3560,5762,0,14.6175121434363,0,1
21183,3,3,2510,5311,1,0,0,1,4,2510,0,1590,9583,5,13.018779061147757,0,1
21184,1,2,1210,1267,1,0,0,1,3,1120,1,1360,1349,4,13.041370218194796,0,2
21185,3,2,2990,6695,1,0,0,1,5,2990,0,2760,6600,0,13.87377946608825,0,3
21186,2,2,1710,2875,1,0,0,1,3,1710,0,1640,5750,9,13.287877815881902,0,2
21187,3,2,3274,4950,1,0,0,1,4,3274,0,2578,4200,0,13.079100907344714,0,1
21188,3,2,3300,8365,2,0,0,1,4,3300,0,1290,8369,0,13.541073712262515,0,1
21189,3,3,4370,10860,1,0,0,1,5,4370,0,3560,8070,6,13.845069360205818,0,1
21190,3,2,2050,5276,1,0,0,1,2,2050,0,2480,5447,8,12.86099861326992,0,1
21191,1,2,1310,1500,1,0,0,1,3,1160,1,1320,1581,8,13.122363377404328,0,2
21192,2,1,1680,8000,0,0,0,1,2,1680,0,1990,26336,3,12.959844447906553,0,1
21193,2,2,1330,1379,1,0,0,2,3,1120,1,1810,1770,9,13.221484468272136,0,2
21194,2,2,1950,1983,2,0,0,1,4,1610,1,2040,2131,5,13.573438996764546,0,3
21195,4,3,3090,7069,1,0,0,1,4,3090,0,2480,8000,3,13.329377546788654,0,1
21196,2,2,1950,3825,1,0,0,1,2,1950,0,1950,3825,2,12.641096555879882,0,1
21197,2,1,1108,1128,2,0,0,1,2,1108,0,1285,1253,6,12.819906019370393,0,2
21198,3,2,2190,3850,1,0,0,1,2,2190,0,2190,3980,9,12.876462838967504,0,1
21199,2,1,1590,1322,1,0,0,1,3,1060,1,1530,5400,0,13.049792684569493,0,2
21200,3,2,3010,7215,1,0,0,1,4,3010,0,3010,7215,0,13.687620366658358,0,3
21201,2,1,1330,1042,1,0,0,1,3,1060,1,1440,2428,0,12.826649133255284,0,2
21202,2,2,1550,3569,1,0,0,1,2,1550,0,2095,3402,3,12.464583340681674,0,0
21203,1,1,1260,1575,1,0,0,1,2,1260,0,1220,1740,13,12.832011076396668,0,2
21204,3,2,2550,5395,1,0,0,1,3,2550,0,2850,6109,14,13.237476184504834,0,2
21205,2,2,1300,1331,2,0,0,1,3,1300,0,1450,5270,8,13.321214236149494,0,2
21206,2,2,2230,1407,1,0,0,1,3,1850,1,2290,1407,1,13.36138027787483,0,2
21207,0,1,1170,1456,1,0,0,1,3,1070,0,1360,1730,7,12.367340793126296,0,1
21208,3,3,4170,4524,1,0,0,1,4,3500,1,3510,5001,7,13.342783222796943,0,2
21209,2,1,1680,5246,0,0,0,1,2,1680,0,2430,6883,7,12.929991484756872,0,2
21210,3,3,2864,8035,2,0,0,1,3,2864,0,2419,8984,0,12.84792653170257,0,0
21211,2,2,1630,3817,1,0,0,1,2,1630,0,1630,3348,9,13.116345305078767,0,2
21212,3,2,2716,7850,1,0,0,1,4,2716,0,2580,14448,0,13.021437458814368,0,0
21213,2,2,1750,4076,1,0,0,1,2,1750,0,1810,4090,1,12.65075846679162,0,1
21214,4,2,3223,6371,1,0,0,1,4,3223,0,1979,19030,0,13.060381585048447,0,1
21215,4,2,2600,4284,1,0,0,1,4,2600,0,1620,5000,0,13.560618308335483,0,2
21216,3,2,3320,8653,1,0,0,1,3,3320,0,2140,8727,1,13.429833371161804,0,1
21217,3,1,1350,942,2,0,0,1,2,1350,0,1390,942,6,12.573455059362532,0,2
21218,4,2,3410,4726,1,0,0,1,4,3410,0,2810,5129,8,13.592367006650065,0,3
21219,2,2,1572,4000,1,0,0,1,3,1572,0,1608,5175,2,12.608198852372823,0,1
21220,3,2,2300,4482,1,0,0,1,2,2300,0,2300,3825,2,12.712890247898626,0,1
21221,0,1,1030,5923,0,0,0,1,3,1030,0,2650,5000,75,13.17115354157376,0,3
21222,2,1,1458,858,1,0,0,1,3,950,1,1458,3000,0,13.337474757021274,0,2
21223,3,2,2190,6896,1,0,0,1,2,2190,0,2190,5900,7,13.021437458814368,0,2
21224,3,2,3640,5096,1,0,0,1,3,2740,1,1910,9189,4,13.353475098367715,0,1
21225,3,2,2790,7803,1,0,0,1,3,2790,0,2620,6178,1,13.091904169919621,0,1
21226,3,2,2632,4117,1,0,0,1,3,2632,0,2040,5195,1,12.765545566117686,0,0
21227,3,2,2910,6334,1,0,0,1,3,2910,0,2790,6352,1,13.122343377204325,0,1
21228,1,2,1470,1101,1,0,0,1,3,1340,1,1470,1582,9,13.142166004700508,0,2
21229,2,2,2240,21477,1,0,1,1,3,2240,0,2930,21569,20,13.892471599100402,0,3
21230,2,2,2310,4729,1,0,0,1,3,2310,0,2440,4711,3,13.110290796170059,0,1
21231,2,2,2370,5353,1,0,0,1,3,2370,0,2130,6850,5,12.971307902484373,0,1
21232,3,2,2980,9825,0,0,0,1,3,1910,1,2580,12231,7,13.132313708257497,0,1
21233,3,1,1870,6551,0,0,1,1,2,1870,0,2280,5331,5,12.513557345278134,0,1
21234,2,2,1770,1714,2,0,0,1,3,1770,0,1720,3360,3,13.417269294945429,0,2
21235,3,3,3510,10010,1,0,0,1,5,3510,0,4200,9935,14,13.500731317628127,0,2
21236,3,2,3281,5354,1,0,0,1,4,3281,0,2598,4815,0,13.064384627180477,0,1
21237,2,1,1670,4438,0,0,0,1,2,1670,0,1670,4558,0,12.429016176841717,0,1
21238,4,3,2760,3846,1,0,0,1,3,2760,0,2760,4587,1,12.959726793926773,0,1
21239,4,3,5430,10327,1,0,1,1,5,4010,1,4340,10324,7,14.03062193758122,0,3
21240,3,2,2990,7928,1,0,0,1,4,2990,0,2810,7401,3,12.994530005894443,0,1
21241,3,3,3170,3858,1,0,0,1,3,2530,1,2640,3844,7,13.112313041550827,0,1
21242,3,2,3520,6773,1,0,0,1,4,2650,1,2930,6458,8,13.676248490630767,0,2
21243,1,2,1650,960,2,0,0,1,3,1350,1,1650,3000,-1,13.233904752137237,0,2
21244,3,2,2656,21195,1,0,0,1,4,2656,0,1860,16510,0,13.112313041550827,0,0
